field,country,year,n_authors
"Business, Management and Accounting",IE,2019,2
"Business, Management and Accounting",IE,2020,2
"Business, Management and Accounting",IE,2021,3
"Business, Management and Accounting",IE,2022,3
"Business, Management and Accounting",IE,2023,4
"Business, Management and Accounting",IE,2024,3
"Business, Management and Accounting",IL,2015,8
"Business, Management and Accounting",IL,2016,7
"Business, Management and Accounting",IL,2017,7
"Business, Management and Accounting",IL,2018,7
"Business, Management and Accounting",IL,2019,8
"Business, Management and Accounting",IL,2020,8
"Business, Management and Accounting",IL,2021,8
"Business, Management and Accounting",IL,2022,8
"Business, Management and Accounting",IL,2023,8
"Business, Management and Accounting",IL,2024,9
"Business, Management and Accounting",IN,2015,6
"Business, Management and Accounting",IN,2016,7
"Business, Management and Accounting",IN,2017,7
"Business, Management and Accounting",IN,2018,7
"Business, Management and Accounting",IN,2019,7
"Business, Management and Accounting",IN,2020,8
"Business, Management and Accounting",IN,2021,7
"Business, Management and Accounting",IN,2022,8
"Business, Management and Accounting",IN,2023,15
"Business, Management and Accounting",IN,2024,19
"Business, Management and Accounting",IR,2017,1
"Business, Management and Accounting",IR,2018,1
"Business, Management and Accounting",IR,2019,1
"Business, Management and Accounting",IR,2020,2
"Business, Management and Accounting",IR,2021,1
"Business, Management and Accounting",IS,2023,1
"Business, Management and Accounting",IS,2024,1
"Business, Management and Accounting",IT,2015,5
"Business, Management and Accounting",IT,2016,6
"Business, Management and Accounting",IT,2017,7
"Business, Management and Accounting",IT,2018,7
"Business, Management and Accounting",IT,2019,7
"Business, Management and Accounting",IT,2020,7
"Business, Management and Accounting",IT,2021,9
"Business, Management and Accounting",IT,2022,10
"Business, Management and Accounting",IT,2023,14
"Business, Management and Accounting",IT,2024,14
"Business, Management and Accounting",JP,2015,7
"Business, Management and Accounting",JP,2016,7
"Business, Management and Accounting",JP,2017,6
"Business, Management and Accounting",JP,2018,6
"Business, Management and Accounting",JP,2019,7
"Business, Management and Accounting",JP,2020,6
"Business, Management and Accounting",JP,2021,6
"Business, Management and Accounting",JP,2022,7
"Business, Management and Accounting",JP,2023,7
"Business, Management and Accounting",JP,2024,6
"Business, Management and Accounting",KR,2015,5
"Business, Management and Accounting",KR,2016,5
"Business, Management and Accounting",KR,2017,5
"Business, Management and Accounting",KR,2018,5
"Business, Management and Accounting",KR,2019,7
"Business, Management and Accounting",KR,2020,7
"Business, Management and Accounting",KR,2021,10
"Business, Management and Accounting",KR,2022,7
"Business, Management and Accounting",KR,2023,9
"Business, Management and Accounting",KR,2024,8
"Business, Management and Accounting",LB,2024,1
"Business, Management and Accounting",LI,2021,1
"Business, Management and Accounting",LI,2022,1
"Business, Management and Accounting",LI,2023,2
"Business, Management and Accounting",LI,2024,2
"Business, Management and Accounting",LK,2015,1
"Business, Management and Accounting",LK,2016,1
"Business, Management and Accounting",LK,2017,1
"Business, Management and Accounting",LK,2018,1
"Business, Management and Accounting",LK,2019,1
"Business, Management and Accounting",LK,2020,1
"Business, Management and Accounting",LK,2021,1
"Business, Management and Accounting",LK,2022,1
"Business, Management and Accounting",LK,2023,1
"Business, Management and Accounting",LK,2024,1
"Business, Management and Accounting",LT,2022,1
"Business, Management and Accounting",LT,2023,1
"Business, Management and Accounting",LT,2024,1
"Business, Management and Accounting",LV,2015,4
"Business, Management and Accounting",LV,2016,4
"Business, Management and Accounting",LV,2017,4
"Business, Management and Accounting",LV,2018,4
"Business, Management and Accounting",LV,2019,4
"Business, Management and Accounting",LV,2020,5
"Business, Management and Accounting",LV,2021,5
"Business, Management and Accounting",LV,2022,5
"Business, Management and Accounting",LV,2023,4
"Business, Management and Accounting",LV,2024,3
"Business, Management and Accounting",MK,2015,1
"Business, Management and Accounting",MK,2016,1
"Business, Management and Accounting",MK,2017,1
"Business, Management and Accounting",MK,2018,1
"Business, Management and Accounting",MK,2019,1
"Business, Management and Accounting",MK,2020,1
"Business, Management and Accounting",MK,2021,1
"Business, Management and Accounting",MK,2022,1
"Business, Management and Accounting",MK,2023,1
"Business, Management and Accounting",MK,2024,1
"Business, Management and Accounting",MO,2015,1
"Business, Management and Accounting",MO,2016,1
"Business, Management and Accounting",MX,2015,1
"Business, Management and Accounting",MX,2016,1
"Business, Management and Accounting",MX,2017,1
"Business, Management and Accounting",MX,2018,1
"Business, Management and Accounting",MX,2019,1
"Business, Management and Accounting",MX,2020,1
"Business, Management and Accounting",MX,2021,2
"Business, Management and Accounting",MX,2022,2
"Business, Management and Accounting",MX,2023,2
"Business, Management and Accounting",MX,2024,4
"Business, Management and Accounting",MY,2017,1
"Business, Management and Accounting",MY,2018,1
"Business, Management and Accounting",MY,2019,1
"Business, Management and Accounting",MY,2020,2
"Business, Management and Accounting",MY,2021,3
"Business, Management and Accounting",MY,2022,5
"Business, Management and Accounting",MY,2023,8
"Business, Management and Accounting",MY,2024,13
"Business, Management and Accounting",NL,2015,34
"Business, Management and Accounting",NL,2016,36
"Business, Management and Accounting",NL,2017,36
"Business, Management and Accounting",NL,2018,36
"Business, Management and Accounting",NL,2019,37
"Business, Management and Accounting",NL,2020,38
"Business, Management and Accounting",NL,2021,40
"Business, Management and Accounting",NL,2022,41
"Business, Management and Accounting",NL,2023,40
"Business, Management and Accounting",NL,2024,41
"Business, Management and Accounting",NO,2015,5
"Business, Management and Accounting",NO,2016,6
"Business, Management and Accounting",NO,2017,6
"Business, Management and Accounting",NO,2018,6
"Business, Management and Accounting",NO,2019,6
"Business, Management and Accounting",NO,2020,6
"Business, Management and Accounting",NO,2021,7
"Business, Management and Accounting",NO,2022,7
"Business, Management and Accounting",NO,2023,9
"Business, Management and Accounting",NO,2024,10
"Business, Management and Accounting",NZ,2015,2
"Business, Management and Accounting",NZ,2016,2
"Business, Management and Accounting",NZ,2017,3
"Business, Management and Accounting",NZ,2018,4
"Business, Management and Accounting",NZ,2019,4
"Business, Management and Accounting",NZ,2020,6
"Business, Management and Accounting",NZ,2021,8
"Business, Management and Accounting",NZ,2022,8
"Business, Management and Accounting",NZ,2023,8
"Business, Management and Accounting",NZ,2024,8
"Business, Management and Accounting",PE,2023,1
"Business, Management and Accounting",PE,2024,1
"Business, Management and Accounting",PH,2015,1
"Business, Management and Accounting",PH,2016,2
"Business, Management and Accounting",PH,2017,2
"Business, Management and Accounting",PH,2018,2
"Business, Management and Accounting",PH,2019,2
"Business, Management and Accounting",PH,2020,2
"Business, Management and Accounting",PH,2021,2
"Business, Management and Accounting",PH,2022,2
"Business, Management and Accounting",PH,2023,2
"Business, Management and Accounting",PH,2024,2
"Business, Management and Accounting",PK,2015,2
"Business, Management and Accounting",PK,2016,2
"Business, Management and Accounting",PK,2017,2
"Business, Management and Accounting",PK,2018,2
"Business, Management and Accounting",PK,2019,2
"Business, Management and Accounting",PK,2020,2
"Business, Management and Accounting",PK,2021,2
"Business, Management and Accounting",PK,2022,2
"Business, Management and Accounting",PK,2023,2
"Business, Management and Accounting",PK,2024,3
"Business, Management and Accounting",PL,2015,1
"Business, Management and Accounting",PL,2016,1
"Business, Management and Accounting",PL,2017,1
"Business, Management and Accounting",PL,2018,1
"Business, Management and Accounting",PL,2019,1
"Business, Management and Accounting",PL,2020,1
"Business, Management and Accounting",PL,2024,2
"Business, Management and Accounting",PR,2023,1
"Business, Management and Accounting",PR,2024,1
"Business, Management and Accounting",PT,2015,2
"Business, Management and Accounting",PT,2016,3
"Business, Management and Accounting",PT,2017,3
"Business, Management and Accounting",PT,2018,3
"Business, Management and Accounting",PT,2019,3
"Business, Management and Accounting",PT,2020,3
"Business, Management and Accounting",PT,2021,3
"Business, Management and Accounting",PT,2022,3
"Business, Management and Accounting",PT,2023,3
"Business, Management and Accounting",PT,2024,4
"Business, Management and Accounting",RO,2022,1
"Business, Management and Accounting",RO,2023,1
"Business, Management and Accounting",RO,2024,1
"Business, Management and Accounting",RS,2015,1
"Business, Management and Accounting",RS,2016,1
"Business, Management and Accounting",RS,2017,1
"Business, Management and Accounting",RS,2018,1
"Business, Management and Accounting",RS,2019,1
"Business, Management and Accounting",RS,2020,1
"Business, Management and Accounting",RS,2021,1
"Business, Management and Accounting",RS,2022,1
"Business, Management and Accounting",RS,2023,1
"Business, Management and Accounting",RS,2024,1
"Business, Management and Accounting",RU,2015,8
"Business, Management and Accounting",RU,2016,8
"Business, Management and Accounting",RU,2017,7
"Business, Management and Accounting",RU,2018,8
"Business, Management and Accounting",RU,2019,9
"Business, Management and Accounting",RU,2020,9
"Business, Management and Accounting",RU,2021,9
"Business, Management and Accounting",RU,2022,9
"Business, Management and Accounting",RU,2023,9
"Business, Management and Accounting",RU,2024,9
"Business, Management and Accounting",SA,2021,1
"Business, Management and Accounting",SA,2022,1
"Business, Management and Accounting",SA,2023,1
"Business, Management and Accounting",SA,2024,1
"Business, Management and Accounting",SE,2015,16
"Business, Management and Accounting",SE,2016,16
"Business, Management and Accounting",SE,2017,15
"Business, Management and Accounting",SE,2018,16
"Business, Management and Accounting",SE,2019,17
"Business, Management and Accounting",SE,2020,15
"Business, Management and Accounting",SE,2021,16
"Business, Management and Accounting",SE,2022,16
"Business, Management and Accounting",SE,2023,17
"Business, Management and Accounting",SE,2024,17
"Business, Management and Accounting",SG,2015,18
"Business, Management and Accounting",SG,2016,19
"Business, Management and Accounting",SG,2017,21
"Business, Management and Accounting",SG,2018,21
"Business, Management and Accounting",SG,2019,22
"Business, Management and Accounting",SG,2020,22
"Business, Management and Accounting",SG,2021,23
"Business, Management and Accounting",SG,2022,23
"Business, Management and Accounting",SG,2023,22
"Business, Management and Accounting",SG,2024,23
"Business, Management and Accounting",SI,2015,3
"Business, Management and Accounting",SI,2016,3
"Business, Management and Accounting",SI,2017,4
"Business, Management and Accounting",SI,2018,4
"Business, Management and Accounting",SI,2019,5
"Business, Management and Accounting",SI,2020,5
"Business, Management and Accounting",SI,2021,5
"Business, Management and Accounting",SI,2022,5
"Business, Management and Accounting",SI,2023,5
"Business, Management and Accounting",SI,2024,4
"Business, Management and Accounting",TH,2024,1
"Business, Management and Accounting",TR,2015,1
"Business, Management and Accounting",TR,2016,1
"Business, Management and Accounting",TR,2017,1
"Business, Management and Accounting",TR,2018,1
"Business, Management and Accounting",TR,2019,1
"Business, Management and Accounting",TR,2020,1
"Business, Management and Accounting",TR,2021,1
"Business, Management and Accounting",TR,2022,1
"Business, Management and Accounting",TR,2023,1
"Business, Management and Accounting",TR,2024,2
"Business, Management and Accounting",TW,2021,1
"Business, Management and Accounting",TW,2022,3
"Business, Management and Accounting",TW,2023,4
"Business, Management and Accounting",TW,2024,4
"Business, Management and Accounting",US,2015,797
"Business, Management and Accounting",US,2016,789
"Business, Management and Accounting",US,2017,774
"Business, Management and Accounting",US,2018,771
"Business, Management and Accounting",US,2019,767
"Business, Management and Accounting",US,2020,763
"Business, Management and Accounting",US,2021,751
"Business, Management and Accounting",US,2022,740
"Business, Management and Accounting",US,2023,723
"Business, Management and Accounting",US,2024,699
"Business, Management and Accounting",VN,2023,1
"Business, Management and Accounting",VN,2024,1
"Business, Management and Accounting",ZA,2015,1
"Business, Management and Accounting",ZA,2016,1
"Business, Management and Accounting",ZA,2017,1
"Business, Management and Accounting",ZA,2018,2
"Business, Management and Accounting",ZA,2019,2
"Business, Management and Accounting",ZA,2020,3
"Business, Management and Accounting",ZA,2021,4
"Business, Management and Accounting",ZA,2022,6
"Business, Management and Accounting",ZA,2023,6
"Business, Management and Accounting",ZA,2024,7
Chemical Engineering,AE,2015,1
Chemical Engineering,AE,2016,1
Chemical Engineering,AE,2017,3
Chemical Engineering,AE,2018,4
Chemical Engineering,AE,2019,4
Chemical Engineering,AE,2020,4
Chemical Engineering,AE,2021,5
Chemical Engineering,AE,2022,4
Chemical Engineering,AE,2023,4
Chemical Engineering,AE,2024,4
Chemical Engineering,AL,2015,1
Chemical Engineering,AL,2016,1
Chemical Engineering,AL,2017,1
Chemical Engineering,AL,2018,1
Chemical Engineering,AL,2019,1
Chemical Engineering,AL,2020,1
Chemical Engineering,AL,2021,1
Chemical Engineering,AL,2022,1
Chemical Engineering,AR,2015,8
Chemical Engineering,AR,2016,8
Chemical Engineering,AR,2017,7
Chemical Engineering,AR,2018,6
Chemical Engineering,AR,2019,7
Chemical Engineering,AR,2020,6
Chemical Engineering,AR,2021,6
Chemical Engineering,AR,2022,6
Chemical Engineering,AR,2023,5
Chemical Engineering,AR,2024,5
Chemical Engineering,AT,2015,9
Chemical Engineering,AT,2016,8
Chemical Engineering,AT,2017,8
Chemical Engineering,AT,2018,8
Chemical Engineering,AT,2019,6
Chemical Engineering,AT,2020,6
Chemical Engineering,AT,2021,6
Chemical Engineering,AT,2022,6
Chemical Engineering,AT,2023,7
Chemical Engineering,AT,2024,7
Chemical Engineering,AU,2015,29
Chemical Engineering,AU,2016,30
Chemical Engineering,AU,2017,32
Chemical Engineering,AU,2018,32
Chemical Engineering,AU,2019,30
Chemical Engineering,AU,2020,30
Chemical Engineering,AU,2021,31
Chemical Engineering,AU,2022,31
Chemical Engineering,AU,2023,30
Chemical Engineering,AU,2024,28
Chemical Engineering,BE,2015,12
Chemical Engineering,BE,2016,13
Chemical Engineering,BE,2017,13
Chemical Engineering,BE,2018,14
Chemical Engineering,BE,2019,15
Chemical Engineering,BE,2020,16
Chemical Engineering,BE,2021,15
Chemical Engineering,BE,2022,15
Chemical Engineering,BE,2023,16
Chemical Engineering,BE,2024,16
Chemical Engineering,BG,2015,6
Chemical Engineering,BG,2016,7
Chemical Engineering,BG,2017,6
Chemical Engineering,BG,2018,6
Chemical Engineering,BG,2019,4
Chemical Engineering,BG,2020,4
Chemical Engineering,BG,2021,4
Chemical Engineering,BG,2022,4
Chemical Engineering,BG,2023,4
Chemical Engineering,BG,2024,4
Chemical Engineering,BH,2015,1
Chemical Engineering,BH,2016,1
Chemical Engineering,BH,2017,1
Chemical Engineering,BH,2018,1
Chemical Engineering,BH,2019,1
Chemical Engineering,BH,2020,1
Chemical Engineering,BH,2021,1
Chemical Engineering,BH,2022,1
Chemical Engineering,BH,2023,1
Chemical Engineering,BH,2024,1
Chemical Engineering,BR,2015,12
Chemical Engineering,BR,2016,13
Chemical Engineering,BR,2017,16
Chemical Engineering,BR,2018,18
Chemical Engineering,BR,2019,17
Chemical Engineering,BR,2020,16
Chemical Engineering,BR,2021,16
Chemical Engineering,BR,2022,16
Chemical Engineering,BR,2023,16
Chemical Engineering,BR,2024,16
Chemical Engineering,BY,2015,1
Chemical Engineering,BY,2016,1
Chemical Engineering,BY,2017,1
Chemical Engineering,BY,2018,1
Chemical Engineering,BY,2019,1
Chemical Engineering,BY,2020,1
Chemical Engineering,BY,2021,1
Chemical Engineering,CA,2015,48
Chemical Engineering,CA,2016,48
Chemical Engineering,CA,2017,49
Chemical Engineering,CA,2018,49
Chemical Engineering,CA,2019,43
Chemical Engineering,CA,2020,41
Chemical Engineering,CA,2021,37
Chemical Engineering,CA,2022,35
Chemical Engineering,CA,2023,34
Chemical Engineering,CA,2024,31
Chemical Engineering,CH,2015,18
Chemical Engineering,CH,2016,19
Chemical Engineering,CH,2017,21
Chemical Engineering,CH,2018,23
Chemical Engineering,CH,2019,23
Chemical Engineering,CH,2020,23
Chemical Engineering,CH,2021,23
Chemical Engineering,CH,2022,24
Chemical Engineering,CH,2023,25
Chemical Engineering,CH,2024,28
Chemical Engineering,CL,2022,1
Chemical Engineering,CL,2023,1
Chemical Engineering,CL,2024,1
Chemical Engineering,CN,2015,71
Chemical Engineering,CN,2016,78
Chemical Engineering,CN,2017,85
Chemical Engineering,CN,2018,99
Chemical Engineering,CN,2019,118
Chemical Engineering,CN,2020,142
Chemical Engineering,CN,2021,161
Chemical Engineering,CN,2022,180
Chemical Engineering,CN,2023,200
Chemical Engineering,CN,2024,225
Chemical Engineering,CNX,2015,77
Chemical Engineering,CNX,2016,84
Chemical Engineering,CNX,2017,91
Chemical Engineering,CNX,2018,105
Chemical Engineering,CNX,2019,124
Chemical Engineering,CNX,2020,149
Chemical Engineering,CNX,2021,169
Chemical Engineering,CNX,2022,188
Chemical Engineering,CNX,2023,208
Chemical Engineering,CNX,2024,232
Chemical Engineering,CO,2015,1
Chemical Engineering,CO,2016,1
Chemical Engineering,CO,2017,1
Chemical Engineering,CO,2018,1
Chemical Engineering,CO,2019,1
Chemical Engineering,CO,2020,1
Chemical Engineering,CO,2021,2
Chemical Engineering,CO,2022,2
Chemical Engineering,CO,2023,1
Chemical Engineering,CO,2024,1
Chemical Engineering,CY,2015,2
Chemical Engineering,CY,2016,2
Chemical Engineering,CY,2017,2
Chemical Engineering,CY,2018,2
Chemical Engineering,CY,2019,2
Chemical Engineering,CY,2020,2
Chemical Engineering,CY,2021,2
Chemical Engineering,CY,2022,2
Chemical Engineering,CY,2023,1
Chemical Engineering,CY,2024,1
Chemical Engineering,CZ,2015,3
Chemical Engineering,CZ,2016,4
Chemical Engineering,CZ,2017,4
Chemical Engineering,CZ,2018,4
Chemical Engineering,CZ,2019,4
Chemical Engineering,CZ,2020,4
Chemical Engineering,CZ,2021,4
Chemical Engineering,CZ,2022,4
Chemical Engineering,CZ,2023,4
Chemical Engineering,CZ,2024,4
Chemical Engineering,DE,2015,91
Chemical Engineering,DE,2016,93
Chemical Engineering,DE,2017,92
Chemical Engineering,DE,2018,94
Chemical Engineering,DE,2019,96
Chemical Engineering,DE,2020,100
Chemical Engineering,DE,2021,100
Chemical Engineering,DE,2022,100
Chemical Engineering,DE,2023,97
Chemical Engineering,DE,2024,93
Chemical Engineering,DK,2015,12
Chemical Engineering,DK,2016,12
Chemical Engineering,DK,2017,11
Chemical Engineering,DK,2018,11
Chemical Engineering,DK,2019,11
Chemical Engineering,DK,2020,12
Chemical Engineering,DK,2021,10
Chemical Engineering,DK,2022,9
Chemical Engineering,DK,2023,9
Chemical Engineering,DK,2024,9
Chemical Engineering,DZ,2015,1
Chemical Engineering,DZ,2016,1
Chemical Engineering,DZ,2017,1
Chemical Engineering,DZ,2018,1
Chemical Engineering,DZ,2019,1
Chemical Engineering,DZ,2020,1
Chemical Engineering,DZ,2021,1
Chemical Engineering,DZ,2022,1
Chemical Engineering,DZ,2024,1
Chemical Engineering,EE,2016,1
Chemical Engineering,EE,2017,1
Chemical Engineering,EE,2018,1
Chemical Engineering,EE,2019,1
Chemical Engineering,EE,2020,1
Chemical Engineering,EE,2021,1
Chemical Engineering,EE,2022,1
Chemical Engineering,EE,2023,1
Chemical Engineering,EE,2024,1
Chemical Engineering,EG,2015,5
Chemical Engineering,EG,2016,5
Chemical Engineering,EG,2017,4
Chemical Engineering,EG,2018,4
Chemical Engineering,EG,2019,4
Chemical Engineering,EG,2020,4
Chemical Engineering,EG,2021,4
Chemical Engineering,EG,2022,5
Chemical Engineering,EG,2023,5
Chemical Engineering,EG,2024,5
Chemical Engineering,ES,2015,58
Chemical Engineering,ES,2016,60
Chemical Engineering,ES,2017,64
Chemical Engineering,ES,2018,67
Chemical Engineering,ES,2019,67
Chemical Engineering,ES,2020,67
Chemical Engineering,ES,2021,68
Chemical Engineering,ES,2022,66
Chemical Engineering,ES,2023,63
Chemical Engineering,ES,2024,66
Chemical Engineering,FI,2015,5
Chemical Engineering,FI,2016,5
Chemical Engineering,FI,2017,4
Chemical Engineering,FI,2018,4
Chemical Engineering,FI,2019,4
Chemical Engineering,FI,2020,4
Chemical Engineering,FI,2021,4
Chemical Engineering,FI,2022,4
Chemical Engineering,FI,2023,4
Chemical Engineering,FI,2024,4
Chemical Engineering,FR,2015,54
Chemical Engineering,FR,2016,52
Chemical Engineering,FR,2017,48
Chemical Engineering,FR,2018,48
Chemical Engineering,FR,2019,48
Chemical Engineering,FR,2020,48
Chemical Engineering,FR,2021,49
Chemical Engineering,FR,2022,49
Chemical Engineering,FR,2023,45
Chemical Engineering,FR,2024,46
Chemical Engineering,GB,2015,99
Chemical Engineering,GB,2016,98
Chemical Engineering,GB,2017,93
Chemical Engineering,GB,2018,95
Chemical Engineering,GB,2019,92
Chemical Engineering,GB,2020,91
Chemical Engineering,GB,2021,88
Chemical Engineering,GB,2022,88
Chemical Engineering,GB,2023,85
Chemical Engineering,GB,2024,85
Chemical Engineering,GR,2015,11
Chemical Engineering,GR,2016,12
Chemical Engineering,GR,2017,12
Chemical Engineering,GR,2018,12
Chemical Engineering,GR,2019,12
Chemical Engineering,GR,2020,14
Chemical Engineering,GR,2021,14
Chemical Engineering,GR,2022,14
Chemical Engineering,GR,2023,16
Chemical Engineering,GR,2024,16
Chemical Engineering,HR,2022,2
Chemical Engineering,HR,2023,2
Chemical Engineering,HR,2024,2
Chemical Engineering,HU,2015,8
Chemical Engineering,HU,2016,8
Chemical Engineering,HU,2017,8
Chemical Engineering,HU,2018,8
Chemical Engineering,HU,2019,7
Chemical Engineering,HU,2020,7
Chemical Engineering,HU,2021,7
Chemical Engineering,HU,2022,7
Chemical Engineering,HU,2023,7
Chemical Engineering,HU,2024,7
Chemical Engineering,ID,2015,1
Chemical Engineering,ID,2016,1
Chemical Engineering,ID,2017,1
Chemical Engineering,ID,2018,1
Chemical Engineering,ID,2019,1
Chemical Engineering,ID,2020,2
Chemical Engineering,ID,2021,2
Chemical Engineering,ID,2022,2
Chemical Engineering,ID,2023,2
Chemical Engineering,ID,2024,1
Chemical Engineering,IE,2015,8
Chemical Engineering,IE,2016,8
Chemical Engineering,IE,2017,9
Chemical Engineering,IE,2018,7
Chemical Engineering,IE,2019,7
Chemical Engineering,IE,2020,7
Chemical Engineering,IE,2021,7
Chemical Engineering,IE,2022,7
Chemical Engineering,IE,2023,7
Chemical Engineering,IE,2024,7
Chemical Engineering,IL,2015,5
Chemical Engineering,IL,2016,5
Chemical Engineering,IL,2017,5
Chemical Engineering,IL,2018,5
Chemical Engineering,IL,2019,6
Chemical Engineering,IL,2020,5
Chemical Engineering,IL,2021,5
Chemical Engineering,IL,2022,5
Chemical Engineering,IL,2023,4
Chemical Engineering,IL,2024,4
Chemical Engineering,IN,2015,32
Chemical Engineering,IN,2016,32
Chemical Engineering,IN,2017,33
Chemical Engineering,IN,2018,33
Chemical Engineering,IN,2019,35
Chemical Engineering,IN,2020,33
Chemical Engineering,IN,2021,30
Chemical Engineering,IN,2022,32
Chemical Engineering,IN,2023,33
Chemical Engineering,IN,2024,34
Chemical Engineering,IQ,2021,1
Chemical Engineering,IQ,2022,1
Chemical Engineering,IQ,2023,1
Chemical Engineering,IQ,2024,1
Chemical Engineering,IR,2015,3
Chemical Engineering,IR,2016,6
Chemical Engineering,IR,2017,7
Chemical Engineering,IR,2018,7
Chemical Engineering,IR,2019,8
Chemical Engineering,IR,2020,7
Chemical Engineering,IR,2021,9
Chemical Engineering,IR,2022,9
Chemical Engineering,IR,2023,9
Chemical Engineering,IR,2024,11
Chemical Engineering,IT,2015,64
Chemical Engineering,IT,2016,62
Chemical Engineering,IT,2017,60
Chemical Engineering,IT,2018,61
Chemical Engineering,IT,2019,61
Chemical Engineering,IT,2020,54
Chemical Engineering,IT,2021,55
Chemical Engineering,IT,2022,55
Chemical Engineering,IT,2023,49
Chemical Engineering,IT,2024,46
Chemical Engineering,JO,2015,1
Chemical Engineering,JO,2016,1
Chemical Engineering,JO,2017,1
Chemical Engineering,JO,2018,1
Chemical Engineering,JO,2019,1
Chemical Engineering,JO,2020,1
Chemical Engineering,JO,2021,2
Chemical Engineering,JO,2022,2
Chemical Engineering,JO,2023,1
Chemical Engineering,JO,2024,1
Chemical Engineering,JP,2015,109
Chemical Engineering,JP,2016,108
Chemical Engineering,JP,2017,104
Chemical Engineering,JP,2018,104
Chemical Engineering,JP,2019,103
Chemical Engineering,JP,2020,97
Chemical Engineering,JP,2021,92
Chemical Engineering,JP,2022,84
Chemical Engineering,JP,2023,81
Chemical Engineering,JP,2024,78
Chemical Engineering,KR,2015,12
Chemical Engineering,KR,2016,12
Chemical Engineering,KR,2017,14
Chemical Engineering,KR,2018,14
Chemical Engineering,KR,2019,15
Chemical Engineering,KR,2020,14
Chemical Engineering,KR,2021,13
Chemical Engineering,KR,2022,14
Chemical Engineering,KR,2023,13
Chemical Engineering,KR,2024,12
Chemical Engineering,MA,2021,1
Chemical Engineering,MA,2022,1
Chemical Engineering,MA,2023,1
Chemical Engineering,MA,2024,1
Chemical Engineering,MK,2015,1
Chemical Engineering,MK,2016,1
Chemical Engineering,MK,2017,1
Chemical Engineering,MK,2018,1
Chemical Engineering,MK,2019,1
Chemical Engineering,MK,2020,1
Chemical Engineering,MK,2021,1
Chemical Engineering,MK,2022,1
Chemical Engineering,MK,2023,1
Chemical Engineering,MK,2024,1
Chemical Engineering,MX,2015,4
Chemical Engineering,MX,2016,4
Chemical Engineering,MX,2017,4
Chemical Engineering,MX,2018,4
Chemical Engineering,MX,2019,4
Chemical Engineering,MX,2020,4
Chemical Engineering,MX,2021,4
Chemical Engineering,MX,2022,4
Chemical Engineering,MX,2023,4
Chemical Engineering,MX,2024,3
Chemical Engineering,MY,2015,5
Chemical Engineering,MY,2016,6
Chemical Engineering,MY,2017,6
Chemical Engineering,MY,2018,7
Chemical Engineering,MY,2019,8
Chemical Engineering,MY,2020,11
Chemical Engineering,MY,2021,12
Chemical Engineering,MY,2022,12
Chemical Engineering,MY,2023,12
Chemical Engineering,MY,2024,14
Chemical Engineering,NL,2015,25
Chemical Engineering,NL,2016,25
Chemical Engineering,NL,2017,27
Chemical Engineering,NL,2018,26
Chemical Engineering,NL,2019,26
Chemical Engineering,NL,2020,29
Chemical Engineering,NL,2021,29
Chemical Engineering,NL,2022,30
Chemical Engineering,NL,2023,34
Chemical Engineering,NL,2024,33
Chemical Engineering,NO,2015,7
Chemical Engineering,NO,2016,7
Chemical Engineering,NO,2017,8
Chemical Engineering,NO,2018,8
Chemical Engineering,NO,2019,8
Chemical Engineering,NO,2020,8
Chemical Engineering,NO,2021,8
Chemical Engineering,NO,2022,5
Chemical Engineering,NO,2023,4
Chemical Engineering,NO,2024,4
Chemical Engineering,NZ,2015,4
Chemical Engineering,NZ,2016,5
Chemical Engineering,NZ,2017,4
Chemical Engineering,NZ,2018,3
Chemical Engineering,NZ,2019,3
Chemical Engineering,NZ,2020,2
Chemical Engineering,NZ,2021,2
Chemical Engineering,NZ,2022,3
Chemical Engineering,NZ,2023,3
Chemical Engineering,NZ,2024,3
Chemical Engineering,OM,2015,1
Chemical Engineering,OM,2016,1
Chemical Engineering,OM,2017,1
Chemical Engineering,OM,2018,2
Chemical Engineering,OM,2019,2
Chemical Engineering,OM,2020,2
Chemical Engineering,OM,2021,2
Chemical Engineering,OM,2022,2
Chemical Engineering,OM,2023,2
Chemical Engineering,OM,2024,2
Chemical Engineering,PE,2023,1
Chemical Engineering,PE,2024,1
Chemical Engineering,PL,2015,14
Chemical Engineering,PL,2016,14
Chemical Engineering,PL,2017,14
Chemical Engineering,PL,2018,13
Chemical Engineering,PL,2019,13
Chemical Engineering,PL,2020,16
Chemical Engineering,PL,2021,14
Chemical Engineering,PL,2022,13
Chemical Engineering,PL,2023,10
Chemical Engineering,PL,2024,10
Chemical Engineering,PT,2015,25
Chemical Engineering,PT,2016,26
Chemical Engineering,PT,2017,26
Chemical Engineering,PT,2018,26
Chemical Engineering,PT,2019,27
Chemical Engineering,PT,2020,29
Chemical Engineering,PT,2021,28
Chemical Engineering,PT,2022,28
Chemical Engineering,PT,2023,28
Chemical Engineering,PT,2024,28
Chemical Engineering,QA,2015,1
Chemical Engineering,QA,2016,1
Chemical Engineering,QA,2017,1
Chemical Engineering,QA,2018,1
Chemical Engineering,QA,2019,1
Chemical Engineering,QA,2020,1
Chemical Engineering,QA,2021,1
Chemical Engineering,RO,2015,1
Chemical Engineering,RO,2016,1
Chemical Engineering,RO,2017,1
Chemical Engineering,RO,2018,1
Chemical Engineering,RO,2019,1
Chemical Engineering,RO,2020,1
Chemical Engineering,RO,2021,1
